2021-08-26 22:32:33,213 - INFO - epoch: 0, batch_id: 12672, auc:0.798402, loss:[0.4733063], avg_reader_cost: 0.00571 sec, avg_batch_cost: 0.52293 sec, avg_samples: 2048.00000, ips: 3916.42053 ins/s
2021-08-26 22:32:41,547 - INFO - epoch: 0, batch_id: 12688, auc:0.798414, loss:[0.46614864], avg_reader_cost: 0.00571 sec, avg_batch_cost: 0.51991 sec, avg_samples: 2048.00000, ips: 3939.14890 ins/s
2021-08-26 22:32:49,702 - INFO - epoch: 0, batch_id: 12704, auc:0.798427, loss:[0.46666282], avg_reader_cost: 0.00505 sec, avg_batch_cost: 0.50863 sec, avg_samples: 2048.00000, ips: 4026.50829 ins/s
*****/home/aistudio/data/criteo/slot_train_data_full/part-122_split0*****
2021-08-26 22:32:58,059 - INFO - epoch: 0, batch_id: 12720, auc:0.798436, loss:[0.45476115], avg_reader_cost: 0.00570 sec, avg_batch_cost: 0.52134 sec, avg_samples: 2048.00000, ips: 3928.36795 ins/s
2021-08-26 22:33:06,435 - INFO - epoch: 0, batch_id: 12736, auc:0.798448, loss:[0.45205274], avg_reader_cost: 0.00573 sec, avg_batch_cost: 0.52254 sec, avg_samples: 2048.00000, ips: 3919.34286 ins/s
2021-08-26 22:33:14,751 - INFO - epoch: 0, batch_id: 12752, auc:0.798455, loss:[0.4546265], avg_reader_cost: 0.00537 sec, avg_batch_cost: 0.51869 sec, avg_samples: 2048.00000, ips: 3948.37828 ins/s
2021-08-26 22:33:23,064 - INFO - epoch: 0, batch_id: 12768, auc:0.798465, loss:[0.43424413], avg_reader_cost: 0.00566 sec, avg_batch_cost: 0.51861 sec, avg_samples: 2048.00000, ips: 3949.04491 ins/s
2021-08-26 22:33:31,347 - INFO - epoch: 0, batch_id: 12784, auc:0.798473, loss:[0.450589], avg_reader_cost: 0.00564 sec, avg_batch_cost: 0.51667 sec, avg_samples: 2048.00000, ips: 3963.82730 ins/s
2021-08-26 22:33:39,515 - INFO - epoch: 0, batch_id: 12800, auc:0.798488, loss:[0.45742565], avg_reader_cost: 0.00533 sec, avg_batch_cost: 0.50951 sec, avg_samples: 2048.00000, ips: 4019.51884 ins/s
